2680000,2056077,00011320180526100915947819,1407250
2851566,2056077,00011320180531131120701506,1407250
2589031,2056077,00011320180531130741697502,1407250
2600752,2056077,00011320180531131127701518,1407250
1676723,2056077,00011320180531131123702190,1407250
751726,2056077,00011320180531125212687682,1407250
1968026,2056077,00011320180531131121701510,1407250
822587,2056077,00011320180531124026693934,1407250
1008638,2056077,00011320180531131129695606,1407250
2124649,2056077,00011320180531125106696847,1407250
2468979,2056077,00011320180531130740699435,1407250
1374042,2056077,00011320180531130327699178,1407250
1325107,2056077,00011320180531123701693690,1407250
2502644,2056077,00011320180531131129697785,1407250
2699108,2056077,00011320180531124239696437,1407250
1316150,2056077,00011320180531125211698805,1407250
2679119,2056077,00011320180531131003697683,1407250
1338049,2056077,00011320180531124027696269,1407250
2736907,2056077,00011320180531131131702199,1407250
2761577,2056077,00011320180531131122697771,1407250
2864296,2056077,00011320180531124342698401,1407250
2370479,2056077,00011320180531131127697781,1407250
1194042,2056077,00011320180531131128695604,1407250
1333654,2056077,00011320180531131128701522,1407250
3460422,2056077,00011320180531131125699745,1407250
2403852,2056077,00011320180531131124695601,1407250
2567782,2056077,00011320180531131124701516,1407250
2095933,2056077,00011320180531131126699747,1407250
2714650,2056077,00011320180531131123699741,1407250
3060261,2056077,00011320180531123919687301,1407250
1152747,2056077,00011320180531125818700728,1407250
2305267,2056077,00011320180531130853697615,1407250
2436067,2056077,00011320180531131122695597,1407250
497105,2056077,00011320180531123919693860,1407250
1329282,2056077,00011320180531130959699609,1407250
2381311,2056077,00011320180531130957697668,1407250
1903210,2056077,00011320180531130023697121,1407250
2649209,2056077,00011320180531131000702124,1407250
190881,2056077,00011320180531125211696901,1407250
1678850,2056077,00011320180531124024693924,1407250
3108881,2056077,00011320180531131125695602,1407250
901259,2056077,00011320180531130023687807,1407250
349263,2056077,00011320180531124129700004,1407250
1710330,2056077,00011320180531131003702129,1407250
2657874,2056077,00011320180531124653700331,1407250
2845881,2056077,00011320180531124653696655,1407250
272137,2056077,00011320180531130959699610,1407250
1692981,2056077,00011320180531130023699038,1407250
1853242,2056077,00011320180531130638695426,1407250
3020736,2056077,00011320180531131005699632,1407250
1355755,2056077,00011320180531124653698558,1407250
1930728,2056077,00011320180531124132700010,1407250
2627142,2056077,00011320180531123812696124,1407250
2545705,2056077,00011320180531130429697308,1407250
3049461,2056077,00011320180531131011701413,1407250
2042626,2056077,00011320180531124858696733,1407250
1333663,2056077,00011320180531131010695553,1407250
587452,2056077,00011320180531124550698515,1407250
1454093,2056077,00011320180531124236696424,1407250
1238334,2056077,00011320180531130431699239,1407250
470419,2056077,00011320180531131006697697,1407250
1350038,2056077,00011320180531131006701396,1407250
442936,2056077,00011320180531130431700989,1407250
2372287,2056077,00011320180531131006699633,1407250
215474,2056077,00011320180531131008701404,1407250
1259102,2056077,00011320180531124900696741,1407250
1206235,2056077,00011320180531131011702137,1407250
326316,2056077,00011320180531124133700019,1407250
298686,2056077,00011320180531131010701408,1407250
1239390,2056077,00011320180531124132694939,1407250
2551743,2056077,00011320180531131457706045,1407250
2636399,2056077,00011320180531130227700901,1407250
3004583,2056077,00011320180531125004695155,1407250
1478506,2056077,00011320180531131459706047,1407250
1041518,2056077,00011320180531131347699986,1407250
195624,2056077,00011320180531131500706048,1407250
120932,2056077,00011320180531125003700483,1407250
2597386,2056077,00011320180531123813698026,1407250
1241072,2056077,00011320180531131349704031,1407250
2466355,2056077,00011320180531125713697005,1407250
2697271,2056077,00011320180531125002700479,1407250
2272646,2056077,00011320180531131009697703,1407250
865096,2056077,00011320180531131010695554,1407250
2591409,2056077,00011320180531131242699882,1407250
2521872,2056077,00011320180531131345702305,1407250
2812518,2056077,00011320180531131352695711,1407250
2183477,2056077,00011320180531131345699984,1407250
370346,2056077,00011320180531131602704157,1407250
2818039,2056077,00011320180531131352699993,1407250
697650,2056077,00011320180531131459701792,1407250
1825273,2056077,00011320180531125002698699,1407250
2390886,2056077,00011320180531131459702348,1407250
1518605,2056077,00011320180531131244697919,1407250
1255630,2056077,00011320180531124236700092,1407250
1140059,2056077,00011320180531131244702255,1407250
2375229,2056077,00011320180531131356701738,1407250
1302468,2056077,00011320180531130430699236,1407250
3138782,2056077,00011320180531131348699988,1407250
2073881,2056077,00011320180531143412708447,1407250
1101028,2056077,00011320180531125004700484,1407250
2759773,2056077,00011320180531131233697896,1407250
2751704,2056077,00011320180531131349702309,1407250
2629673,2056077,00011320180531130225699142,1407250
3033730,2056077,00011320180531131234702246,1407250
1308630,2056077,00011320180531131456706040,1407250
1402472,2056077,00011320180531131457704098,1407250
191699,2056077,00011320180531131352699992,1407250
1907389,2056077,00011320180531143415704770,1407250
825784,2056077,00011320180531131352701734,1407250
1717159,2056077,00011320180531131352701735,1407250
1566170,2056077,00011320180531131354695713,1407250
2746082,2056077,00011320180531131354699995,1407250
1973141,2056077,00011320180531123813687267,1407250
2774726,2056077,00011320180531131243702254,1407250
3177946,2056077,00011320180531131355699996,1407250
3065743,2056077,00011320180531131354695714,1407250
482756,2056077,00011320180531131244699884,1407250
1955626,2056077,00011320180531132206706187,1407250
899480,2056077,00011320180531132707704288,1407250
1713803,2056077,00011320180531131239699875,1407250
1448353,2056077,00011320180531132207702444,1407250
823661,2056077,00011320180531131239701623,1407250
2565913,2056077,00011320180531131241699877,1407250
871159,2056077,00011320180531131241699879,1407250
2293077,2056077,00011320180531131242699880,1407250
2240606,2056077,00011320180531143413704765,1407250
185717,2056077,00011320180531131235699871,1407250
3262812,2056077,00011320180531132205695796,1407250
1721048,2056077,00011320180531131236697901,1407250
2598780,2056077,00011320180531132206701932,1407250
1018118,2056077,00011320180531131238701622,1407250
2584967,2056077,00011320180531144920706784,1407250
3161505,2056077,00011320180601024108729463,1407250
2605058,2056077,00011320180601025650736349,1407250
739151,2056077,00011320180601025810736501,1407250
2641729,2056077,00011320180601025229729815,1407250
879552,2056077,00011320180601025239734297,1407250
2761227,2056077,00011320180601024111733134,1407250
2949690,2056077,00011320180601025510731987,1407250
1938560,2056077,00011320180601025350729944,1407250
298302,2056077,00011320180601025349729942,1407250
1208456,2056077,00011320180601025535736190,1407250
1378725,2056077,00011320180601025229734287,1407250
1755193,2056077,00011320180601025350731828,1407250
1202235,2056077,00011320180601025524734452,1407250
2702105,2056077,00011320180601024109734102,1407250
1465072,2056077,00011320180601025238731716,1407250
2925207,2056077,00011320180601024109731346,1407250
1382276,2056077,00011320180601025350731830,1407250
1337783,2056077,00011320180601025349733612,1407250
3053613,2056077,00011320180601030330734710,1407250
2350632,2056077,00011320180601025513736121,1407250
1460816,2056077,00011320180601030333740349,1407250
2576386,2056077,00011320180601025535738056,1407250
1854692,2056077,00011320180601024250733237,1407250
2548880,2056077,00011320180601030337738577,1407250
2876235,2056077,00011320180601083055735903,1407250
2333054,2056077,00011320180601090203753067,1407250
1033280,2056077,00011320180601090808757479,1407250
804569,2056077,00011320180601085728750595,1407250
427260,2056077,00011320180601090536755362,1407250
1978940,2056077,00011320180601090047758188,1407250
2464809,2056077,00011320180601090648753601,1407250
2915988,2056077,00011320180601090159753056,1407250
1716411,2056077,00011320180601085728754560,1407250
2703766,2056077,00011320180601090047750729,1407250
1451203,2056077,00011320180601091244760254,1407250
729987,2056077,00011320180601090536755365,1407250
2476596,2056077,00011320180601090201750791,1407250
2677664,2056077,00011320180601090157753046,1407250
2530618,2056077,00011320180601090532753465,1407250
2032892,2056077,00011320180601090049754835,1407250
2942134,2056077,00011320180601090534758469,1407250
660664,2056077,00011320180601091137751310,1407250
1548971,2056077,00011320180601090531753463,1407250
3039072,2056077,00011320180601091244760255,1407250
1331875,2056077,00011320180601090048756675,1407250
1870942,2056077,00011320180601090536755366,1407250
3062264,2056077,00011320180601090532758462,1407250
1845189,2056077,00011320180601090532753464,1407250
3177209,2056077,00011320180601084715749733,1407250
2529628,2056077,00011320180601091244757982,1407250
3046552,2056077,00011320180601085516752513,1407250
968124,2056077,00011320180601084824743735,1407250
2750682,2056077,00011320180601090049752936,1407250
2400669,2056077,00011320180601084609750244,1407250
1355258,2056077,00011320180601090309750851,1407250
471328,2056077,00011320180601090203758254,1407250
1023811,2056077,00011320180601090532755349,1407250
119360,2056077,00011320180601090200750790,1407250
1908894,2056077,00011320180601090650757355,1407250
1473772,2056077,00011320180601085409754338,1407250
2030670,2056077,00011320180601090053758195,1407250
1546810,2056077,00011320180601090053758196,1407250
2713888,2056077,00011320180601090052752944,1407250
2311988,2056077,00011320180601090757753695,1407250
2632567,2056077,00011320180601090757753696,1407250
662470,2056077,00011320180601085516750523,1407250
1199345,2056077,00011320180601090758757445,1407250
2557599,2056077,00011320180601090051750734,1407250
493958,2056077,00011320180601084829752059,1407250
1903546,2056077,00011320180601085626752592,1407250
2838228,2056077,00011320180601084824747948,1407250
2767953,2056077,00011320180601090802757460,1407250
1324707,2056077,00011320180601090804755605,1407250
1705508,2056077,00011320180601084716745986,1407250
1945607,2056077,00011320180601091141751320,1407250
2579686,2056077,00011320180601085413743934,1407250
2953746,2056077,00011320180601090646753589,1407250
2966853,2056077,00011320180601090646757341,1407250
821671,2056077,00011320180601091141762018,1407250
2741039,2056077,00011320180601090803757463,1407250
1344096,2056077,00011320180601084719750277,1407250
1462124,2056077,00011320180601085626758005,1407250
845069,2056077,00011320180601084612745933,1407250
764786,2056077,00011320180601084827747955,1407250
2007796,2056077,00011320180601091132751299,1407250
829706,2056077,00011320180601084828747956,1407250
2981438,2056077,00011320180601090911755712,1407250
1934009,2056077,00011320180601090910757572,1407250
2626499,2056077,00011320180601090426753349,1407250
1240336,2056077,00011320180601085938752815,1407250
2691875,2056077,00011320180601091132760112,1407250
2293994,2056077,00011320180601090424755227,1407250
2685390,2056077,00011320180601090425753344,1407250
316090,2056077,00011320180601085302756114,1407250
1378038,2056077,00011320180601085943750673,1407250
1690992,2056077,00011320180601085945758135,1407250
2595247,2056077,00011320180601085945756565,1407250
1631296,2056077,00011320180601085305750465,1407250
1490678,2056077,00011320180601090647757343,1407250
2941532,2056077,00011320180601091132758793,1407250
2061663,2056077,00011320180601090423757075,1407250
1348502,2056077,00011320180601085306750467,1407250
2153683,2056077,00011320180601085943752821,1407250
2884042,2056077,00011320180601090424753341,1407250
2806979,2056077,00011320180601085047750396,1407250
729091,2056077,00011320180601085945752827,1407250
878876,2056077,00011320180601085047750397,1407250
2451550,2056077,00011320180601091250758881,1407250
2455100,2056077,00011320180601090911755710,1407250
1207431,2056077,00011320180601091249758880,1407250
1691342,2056077,00011320180601085047749977,1407250
2457850,2056077,00011320180601090426757086,1407250
2304292,2056077,00011320180601085943754721,1407250
380526,2056077,00011320180601085156756052,1407250
2737398,2056077,00011320180601090918758663,1407250
842598,2056077,00011320180601085944758134,1407250
1567289,2056077,00011320180601090424750922,1407250
2062937,2056077,00011320180601083716743409,1407250
1938715,2056077,00011320180601085048749978,1407250
2753205,2056077,00011320180601085157756056,1407250
2330090,2056077,00011320180601091253762166,1407250
2012071,2056077,00011320180601084934754042,1407250
379280,2056077,00011320180601091026757719,1407250
2642896,2056077,00011320180601083716747318,1407250
1460688,2056077,00011320180601083711735996,1407250
300068,2056077,00011320180601090312755079,1407250
2731688,2056077,00011320180601091254760305,1407250
2458470,2056077,00011320180601090309756926,1407250
2060173,2056077,00011320180601084934754039,1407250
2671959,2056077,00011320180601090313756932,1407250
1565772,2056077,00011320180601085836754636,1407250
1805821,2056077,00011320180601090315756943,1407250
2455250,2056077,00011320180601090313758318,1407250
2738759,2056077,00011320180601085042749968,1407250
777851,2056077,00011320180601090314755085,1407250
2569362,2056077,00011320180601085837752736,1407250
2673069,2056077,00011320180601084254750160,1407250
1853769,2056077,00011320180601090313758319,1407250
2630597,2056077,00011320180601085042752223,1407250
2608436,2056077,00011320180601083824750046,1407250
1609102,2056077,00011320180601085834758086,1407250
2688536,2056077,00011320180601090417758394,1407250
2562908,2056077,00011320180601085836754635,1407250
1974279,2056077,00011320180601090418750918,1407250
739991,2056077,00011320180601085042743820,1407250
311614,2056077,00011320180601084505747762,1407250
2752735,2056077,00011320180601085836752734,1407250
2788853,2056077,00011320180601090314750856,1407250
1372707,2056077,00011320180608144200749554,1407250
1304931,2056077,00011320180612121153704267,1407250
2743994,2056077,00011320180612160638744477,1407250
3006629,2056077,00011320180613101220843027,1407250
2756708,2056077,00011320180614141057205020,1407250
1189381,2056077,00011320180615114504368437,1407250
488416,2056077,00011320180619014933079169,1407250
2561386,2056077,00011320180620015431314990,1407250
2694273,2056077,00011320180620021317324441,1407250
2727146,2056077,00011320180622013035788781,1407250
3413249,2056077,00011320180625003632298873,1407250
2602401,2056077,00011320180626111928620129,1407250
1451946,2056077,00011320180626113215632698,1407250
700555,2056077,00011320180626114240643860,1407250
2718224,2056077,00011320180628021404979260,1407250
2631885,2056077,00011320180628105231099308,1407250
2753081,2056077,00011320180629005429223124,1407250
2941682,2056077,00011320180629101611293665,1407250
2272054,2056077,00011320180629103935319854,1407250
3169569,2056077,00011320180629132234354747,1407250
224840,2056077,00011320180630161858603619,1407250
1490070,2056077,00011320180701125952830332,1407250
2551258,2056077,00011320180701115149803481,1407250
2518388,2056077,00011320180702003640887556,1407250
2600722,2056077,00011320180703110235180716,1407250
2106565,2056077,00011320180705020743516549,1407250
2552542,2056077,00011320180706004711670669,1407250
1668805,2056077,00011320180707003429836983,1407250
2499819,2056077,00011320180707010835878991,1407250
3033904,2056077,00011320180710104724598616,1407250
2505643,2056077,00011320180711004244748542,1407250
2898470,2056077,00011320180712001314059516,1407250
2684882,2056077,00011320180712182721259686,1407250
446046,2056077,00011320180714010046587167,1407250
1010542,2056077,00011320180714011042592958,1407250
2970089,2056077,00011320180714012447606233,1407250
3083363,2056077,00011320180714101234696020,1407250
1755070,2056077,00011320180714151541741436,1407250
2831704,2056077,00011320180715214642978815,1407250
2595050,2056077,00011320180717105524339207,1407250
2767527,2056077,00011320180717133252399761,1407250
1258849,2056077,00011320180718102548567613,1407250
3187229,2056077,00011320180719103520773062,1407250
2843342,2056077,00011320180720103431991551,1407250
2702135,2056077,00011320180720152918045741,1407250
2011787,2056077,00011320180721001414077810,1407250
3371853,2056077,00011320180724003215689179,1407250
3225238,2056077,00011320180724102608755533,1407250
3101205,2056077,00011320180724112246792291,1407250
2618335,2056077,00011320180725004430887925,1407250
1068881,2056077,00011320180725111245981830,1407250
2893107,2056077,00011320180726151611198116,1407250
3080073,2056077,00011320180727011134250831,1407250
2292722,2056077,00011320180727014524263150,1407250
2121893,2056077,00011320180729115210597067,1407250
563891,2056077,00011320180803104657510530,1407250
2830837,2056077,00011320180804111346834800,1407250
2706634,2056077,00011320180809185457190123,1407250
1343913,2056077,00011320180809223217218020,1407250
2715228,2056077,00011320180812003952761753,1407250
2039412,2056077,00011320180812130655971475,1407250
2565832,2056077,00011320180814104957469946,1407250
2713468,2056077,00011320180816003749864272,1407250
2720572,2056077,00011320180817005858174560,1407250
854617,2056077,00011320180817011553179080,1407250
1198998,2056077,00011320180818010725426027,1407250
2380296,2056077,00011320180819141218876020,1407250
3177946,2056077,00011320180820003902951874,1407250
2729169,2056077,00011320180820010231965085,1407250
2810503,2056077,00011320180820113647120966,1407250
3284666,2056077,00011320180822094305675666,1407250